target_id,kallisto_coverage_120314,kallisto_coverage_120322,kallisto_coverage_120521,kallisto_coverage_120717,kallisto_coverage_120820
contig-90000387,4.545097806757557,19.82655601659751,0.32552104327208065,4.030823947836396,0.0
contig-59000922,4.198894472361809,7.71678391959799,0.0,0.0,0.0
contig-132000477,0.0,0.0,0.0,0.0,0.0
contig-99000850,0.0,8.559201141226819,0.0,0.0,2.8530670470756063
contig-37000730,1.059322033898305,2.9661016949152543,0.0,0.0,0.0
contig-62000664,2.3696682464454977,1.4218009478672986,0.0,0.0,4.265402843601896
contig-99000207,6.918238993710692,6.918238993710692,5.660377358490567,0.0,0.0
contig-8000856,2.8451882845188283,13.05439330543933,0.0,0.0,0.0
contig-66000303,0.13531799729364005,0.0,2.0681596752368065,0.0,1.164365358592693
contig-139000705,0.0,0.0,0.0,0.0,0.0
contig-32000014,2.3265453221696397,0.8890789952675646,0.0,0.0728066982162359,0.0
contig-112000890,0.10979961570134504,0.0,6.807740872906945e-05,0.0,2.366840516058194
contig-166000620,0.0,12.495000000000001,0.0,0.0,0.0
contig-66000776,0.0,0.8583690987124464,1.9619865113427344,3.9239730226854688,2.857290006131208
contig-89000048,3.278688524590164,0.36429872495446264,0.0,0.0,0.0
contig-79000823,0.6499535747446611,0.09285051067780872,0.0,0.0,0.09285051067780872
contig-132000485,0.0,0.9404388714733543,2.507836990595611,0.0,2.19435736677116
contig-102000100,0.0,0.0,0.0,0.0,0.6462035541195477
contig-81001019,3.116883116883117,3.116883116883117,0.0,0.0,3.05851948051948
contig-53000638,0.0,2.526315789473684,0.0,0.0,0.0
contig-147000540,0.2652519893899204,0.0,12.636233421750662,0.0,1.5381432360742706
contig-37000586,0.0,0.0,5.555555555555555,0.0,17.094017094017094
contig-56000587,0.0,0.0,0.0,0.0,1.1235955056179776
contig-179000743,0.11123470522803114,1.3217352614015572,24.720689655172414,7.611245828698554,25.736373748609566
contig-205000427,11.965811965811966,0.0,0.0,1.7094017094017095,1.7094017094017095
contig-155000816,0.0,0.7722007722007722,0.0,0.0,0.7722007722007722
contig-35000156,0.9864364981504316,0.0,0.0,3.2059186189889024,6.658446362515413
contig-124000115,1.2738853503184715,0.0,4.45859872611465,0.0,0.0
contig-139000082,8.44684152198005,0.3694126339120798,0.0,0.0,0.0
contig-182000707,5.936740331491713,33.93224774643792,2.570950857807502,2.2391247455655714,3.1509014248328007
contig-4000533,0.09078529278256922,10.667271901951885,0.0,0.0,0.09078529278256922
contig-72000100,1.0230179028132993,2.0460358056265986,0.0,0.0,1.0230179028132993
contig-100000373,0.0,5.899705014749262,0.0,0.0,0.0
contig-134001008,0.7782101167315175,0.0,0.0,10.894941634241246,3.11284046692607
contig-152000234.5,0.01389757487318463,0.5836981446737545,2.9740810228615104,1.3758599124452784,13.68911125008686
contig-60000135,3.9215686274509802,0.0,0.0,0.0,0.0
contig-57000941,6.597549481621112,0.9425070688030159,0.0,0.0,0.0
contig-112000816,0.0,0.0,0.0,0.0,7.975460122699387
contig-126000128,4.24430037817396,0.5402485143165856,0.0,0.0,0.0
contig-96000850,0.0,13.526570048309178,3.542673107890499,0.0,0.966183574879227
contig-116000886,1.098901098901099,3.571428571428571,0.0,0.0,5.21978021978022
contig-193000064,1.2618296529968454,0.0,0.0,0.0,0.0
contig-92000508,0.511532287486319,0.5837285662167092,3.7321415541773075,2.1364027727106896,6.506931776723823
contig-60000750,6.138933764135703,8.723747980613894,0.0,0.9693053311793215,3.5541195476575123
contig-149000944,9.30232558139535,1.1162790697674418,0.0,0.0,0.0
contig-166000294,0.0,0.0,11.793611793611793,7.371007371007371,6.388206388206388
contig-82000570,0.0,0.0,0.0,0.0,0.91324200913242
contig-6000717,5.578011317704123,4.12287793047696,0.0,0.0,0.0
contig-150000425,0.4032258064516129,1.2096774193548387,0.0,0.0,4.032258064516129
contig-3000428,0.11683380391393243,15.451328984519522,2.0324992697887256,1.2317593223639371,0.6925051114789212
contig-699.0,5.3590599999999995,1.22,0.0,0.0,0.0
contig-28000414,0.25673940949935814,1.797175866495507,3.594351732991014,0.0,5.134788189987163
contig-124000092,0.0,0.05334755934915977,7.895438783675647,0.0,2.5073352894105096
contig-97000405,0.6116207951070336,14.067278287461773,0.0,0.0,0.0
